file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/test/spec.js,Conditional Test Logic,"{'line': 8, 'column': 4, 'index': 213}","   6 |   before(() => app.start());
  27 |   //   const sideBar = shallow(<ActiveIndicator/>);
  28 |   //   expect(wrapper.contains(sideBar)).toEqual(true);
  29 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/layout/__tests__/AppNav.spec.js,Magic Number,"{'line': 18, 'column': 43, 'index': 441}","  16 |
  17 |   it('renders 4 tabs', () => {
> 18 |     expect(wrapper.find('a')).toHaveLength(4);
     |                                           ^ Magic Number
  19 |   });
  20 |
  21 |   it('has correct porps', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Conditional Test Logic,"{'line': 44, 'column': 2, 'index': 1057}","  42 |
  43 | const t = jest.fn(status => {
> 44 |   switch (status) {
     |  ^ Conditional Test Logic
  45 |     case 'invoices:status:cancelled': {
  46 |       return 'Cancelled';
  47 |     }"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Duplicate Assert,"{'line': 97, 'column': 4, 'index': 2413}","   95 |
   96 |   it('render with a class of .col-lg-6', () => {
>  97 |     expect(wrapper.find('.col-lg-6')).toHaveLength(1);
      |    ^ Duplicate Assert
   98 |     expect(wrapper.find('.col-lg-6')).not.toHaveLength(2);
   99 |   });
  100 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Duplicate Assert,"{'line': 98, 'column': 4, 'index': 2468}","   96 |   it('render with a class of .col-lg-6', () => {
   97 |     expect(wrapper.find('.col-lg-6')).toHaveLength(1);
>  98 |     expect(wrapper.find('.col-lg-6')).not.toHaveLength(2);
      |    ^ Duplicate Assert
   99 |   });
  100 |
  101 |   it('render invoice status in the header', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Duplicate Assert,"{'line': 256, 'column': 4, 'index': 6832}","  254 |   it('handle edit action correctly', () => {
  255 |     editBtn.simulate('click');
> 256 |     expect(editInvoice).toHaveBeenCalled();
      |    ^ Duplicate Assert
  257 |     expect(editInvoice).toHaveBeenCalledWith(invoice);
  258 |   });
  259 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Duplicate Assert,"{'line': 257, 'column': 4, 'index': 6876}","  255 |     editBtn.simulate('click');
  256 |     expect(editInvoice).toHaveBeenCalled();
> 257 |     expect(editInvoice).toHaveBeenCalledWith(invoice);
      |    ^ Duplicate Assert
  258 |   });
  259 |
  260 |   it('handle delete action correctly', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Duplicate Assert,"{'line': 262, 'column': 4, 'index': 7018}","  260 |   it('handle delete action correctly', () => {
  261 |     deleteBtn.simulate('click');
> 262 |     expect(deleteInvoice).toHaveBeenCalled();
      |    ^ Duplicate Assert
  263 |     expect(deleteInvoice).toHaveBeenCalledWith(invoice._id);
  264 |   });
  265 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Duplicate Assert,"{'line': 263, 'column': 4, 'index': 7064}","  261 |     deleteBtn.simulate('click');
  262 |     expect(deleteInvoice).toHaveBeenCalled();
> 263 |     expect(deleteInvoice).toHaveBeenCalledWith(invoice._id);
      |    ^ Duplicate Assert
  264 |   });
  265 |
  266 |   it('handle duplicate action correctly', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Duplicate Assert,"{'line': 268, 'column': 4, 'index': 7218}","  266 |   it('handle duplicate action correctly', () => {
  267 |     duplicateBtn.simulate('click');
> 268 |     expect(duplicateInvoice).toHaveBeenCalled();
      |    ^ Duplicate Assert
  269 |     expect(duplicateInvoice).toHaveBeenCalledWith(invoice);
  270 |   });
  271 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Duplicate Assert,"{'line': 269, 'column': 4, 'index': 7267}","  267 |     duplicateBtn.simulate('click');
  268 |     expect(duplicateInvoice).toHaveBeenCalled();
> 269 |     expect(duplicateInvoice).toHaveBeenCalledWith(invoice);
      |    ^ Duplicate Assert
  270 |   });
  271 |
  272 |   it('handle view action correctly', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Magic Number,"{'line': 97, 'column': 51, 'index': 2460}","   95 |
   96 |   it('render with a class of .col-lg-6', () => {
>  97 |     expect(wrapper.find('.col-lg-6')).toHaveLength(1);
      |                                                   ^ Magic Number
   98 |     expect(wrapper.find('.col-lg-6')).not.toHaveLength(2);
   99 |   });
  100 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Magic Number,"{'line': 98, 'column': 55, 'index': 2519}","   96 |   it('render with a class of .col-lg-6', () => {
   97 |     expect(wrapper.find('.col-lg-6')).toHaveLength(1);
>  98 |     expect(wrapper.find('.col-lg-6')).not.toHaveLength(2);
      |                                                       ^ Magic Number
   99 |   });
  100 |
  101 |   it('render invoice status in the header', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Magic Number,"{'line': 104, 'column': 19, 'index': 2675}","  102 |     expect(
  103 |       wrapper.find('Invoice__Header').find('Invoice__Status')
> 104 |     ).toHaveLength(1);
      |                   ^ Magic Number
  105 |   });
  106 |
  107 |   it('render invoice status correctly', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Magic Number,"{'line': 190, 'column': 70, 'index': 5029}","  188 |
  189 |   it('render delete and duplicate button in the header', () => {
> 190 |     expect(wrapper.find('Invoice__Header').find(Button)).toHaveLength(2);
      |                                                                      ^ Magic Number
  191 |   });
  192 |
  193 |   it('render a split button and 2 buttons in the footer', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Magic Number,"{'line': 194, 'column': 75, 'index': 5181}","  192 |
  193 |   it('render a split button and 2 buttons in the footer', () => {
> 194 |     expect(wrapper.find('Invoice__Footer').find(SplitButton)).toHaveLength(1);
      |                                                                           ^ Magic Number
  195 |     expect(wrapper.find('Invoice__Footer').find(Button)).toHaveLength(2);
  196 |   });
  197 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/invoices/__tests__/Invoice.spec.js,Magic Number,"{'line': 195, 'column': 70, 'index': 5255}","  193 |   it('render a split button and 2 buttons in the footer', () => {
  194 |     expect(wrapper.find('Invoice__Footer').find(SplitButton)).toHaveLength(1);
> 195 |     expect(wrapper.find('Invoice__Footer').find(Button)).toHaveLength(2);
      |                                                                      ^ Magic Number
  196 |   });
  197 |
  198 |   it('matches snapshot', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Duplicate Assert,"{'line': 34, 'column': 4, 'index': 722}","  32 |
  33 |   it('renders 1 TR row', () => {
> 34 |     expect(wrapper.find(TR)).toHaveLength(1);
     |    ^ Duplicate Assert
  35 |     expect(wrapper.find(TR)).not.toHaveLength(2);
  36 |   });
  37 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Duplicate Assert,"{'line': 35, 'column': 4, 'index': 768}","  33 |   it('renders 1 TR row', () => {
  34 |     expect(wrapper.find(TR)).toHaveLength(1);
> 35 |     expect(wrapper.find(TR)).not.toHaveLength(2);
     |    ^ Duplicate Assert
  36 |   });
  37 |
  38 |   it('renders 4 TD columns', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Duplicate Assert,"{'line': 39, 'column': 4, 'index': 862}","  37 |
  38 |   it('renders 4 TD columns', () => {
> 39 |     expect(wrapper.find(TD)).toHaveLength(4);
     |    ^ Duplicate Assert
  40 |     expect(wrapper.find(TD)).not.toHaveLength(5);
  41 |   });
  42 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Duplicate Assert,"{'line': 40, 'column': 4, 'index': 908}","  38 |   it('renders 4 TD columns', () => {
  39 |     expect(wrapper.find(TD)).toHaveLength(4);
> 40 |     expect(wrapper.find(TD)).not.toHaveLength(5);
     |    ^ Duplicate Assert
  41 |   });
  42 |
  43 |   it('receive correct props', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Duplicate Assert,"{'line': 57, 'column': 4, 'index': 1413}","  55 |
  56 |   it('renders 2 buttons in the last TD', () => {
> 57 |     expect(
     |    ^ Duplicate Assert
  58 |       wrapper
  59 |         .find(TD)
  60 |         .last()"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Duplicate Assert,"{'line': 63, 'column': 4, 'index': 1518}","  61 |         .find(Button)
  62 |     ).toHaveLength(2);
> 63 |     expect(
     |    ^ Duplicate Assert
  64 |       wrapper
  65 |         .find(TD)
  66 |         .last()"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Duplicate Assert,"{'line': 89, 'column': 6, 'index': 2270}","  87 |     it('handle click correctly', () => {
  88 |       firstBtn.simulate('click');
> 89 |       expect(newInvoice).toHaveBeenCalled();
     |      ^ Duplicate Assert
  90 |       expect(newInvoice).toHaveBeenCalledWith(contact);
  91 |
  92 |       lastBtn.simulate('click');"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Duplicate Assert,"{'line': 90, 'column': 6, 'index': 2315}","  88 |       firstBtn.simulate('click');
  89 |       expect(newInvoice).toHaveBeenCalled();
> 90 |       expect(newInvoice).toHaveBeenCalledWith(contact);
     |      ^ Duplicate Assert
  91 |
  92 |       lastBtn.simulate('click');
  93 |       expect(deleteContact).toHaveBeenCalled();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Duplicate Assert,"{'line': 93, 'column': 6, 'index': 2405}","  91 |
  92 |       lastBtn.simulate('click');
> 93 |       expect(deleteContact).toHaveBeenCalled();
     |      ^ Duplicate Assert
  94 |       expect(deleteContact).toHaveBeenCalledWith('id-string');
  95 |     });
  96 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Duplicate Assert,"{'line': 94, 'column': 6, 'index': 2453}","  92 |       lastBtn.simulate('click');
  93 |       expect(deleteContact).toHaveBeenCalled();
> 94 |       expect(deleteContact).toHaveBeenCalledWith('id-string');
     |      ^ Duplicate Assert
  95 |     });
  96 |   });
  97 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Magic Number,"{'line': 34, 'column': 42, 'index': 760}","  32 |
  33 |   it('renders 1 TR row', () => {
> 34 |     expect(wrapper.find(TR)).toHaveLength(1);
     |                                          ^ Magic Number
  35 |     expect(wrapper.find(TR)).not.toHaveLength(2);
  36 |   });
  37 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Magic Number,"{'line': 35, 'column': 46, 'index': 810}","  33 |   it('renders 1 TR row', () => {
  34 |     expect(wrapper.find(TR)).toHaveLength(1);
> 35 |     expect(wrapper.find(TR)).not.toHaveLength(2);
     |                                              ^ Magic Number
  36 |   });
  37 |
  38 |   it('renders 4 TD columns', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/manta/app/components/contacts/__tests__/Contact.spec.js,Magic Number,"{'line': 39, 'column': 42, 'index': 900}","  37 |
  38 |   it('renders 4 TD columns', () => {
